-0.32651	0.704151
-0.0522704	0.498525
-0.150277	0.401842
-0.368588	0.279025
-0.478265	0.209583
-0.394847	0.305976
-0.370152	0.224999
-0.515344	0.228578
-0.658461	0.26324
-0.413625	0.231715
-0.321863	0.424063
-0.511493	0.442766
-0.534014	0.480823
-0.485861	-0.120268
-0.491417	-0.0123021
-0.515303	-0.159091
-0.668666	-0.0961148
-0.603497	0.0652405
-0.57805	0.0650537
-0.76958	0.0150086
-0.495746	0.314268
-0.362388	0.692786
-0.147537	0.733002
-0.0278527	0.559061
-0.2119	0.543687
-0.137208	0.481087
-0.243504	0.51837
-0.200596	0.494528
-0.352616	0.647177
-0.351415	0.541137
-0.513389	0.598322
-0.368119	0.506857
-0.263602	0.308687
-0.232986	0.240025
-0.294744	0.425533
-0.260554	0.594368
-0.297797	0.611166
-0.149331	0.751676
-0.0414421	0.610189
-0.229334	0.511788
-0.166116	0.378367
-0.39158	0.411074
-0.251629	0.399479
-0.644048	0.278078
-0.717036	0.291294
-0.635456	0.338758
-0.293274	0.395291
-0.202152	0.719242
-0.316677	0.765248
-0.636168	0.836354
-0.63342	0.772008
-0.767094	0.664349
-0.785762	0.63553
-0.842426	0.612138
-0.913945	0.402761
-0.7521	0.591658
-0.527707	0.676681
-0.463572	0.808144
-0.533916	0.940366
-0.562876	0.863086
-0.659895	0.762474
-0.59594	0.698904
-0.480345	0.862643
-0.229901	0.625945
-0.281218	0.577387
0.00895518	0.48186
-0.143439	0.504711
-0.0221449	0.537674
0.110611	0.499581
0.203967	0.424489
0.293933	0.453402
0.282521	0.386063
0.356643	0.193894
0.0302369	0.389024
0.212765	0.345672
0.13753	0.42026
-0.209352	0.500597
-0.197273	0.432657
-0.32599	0.250154
-0.377187	0.224138
-0.331041	0.211045
-0.233994	0.304913
0.247963	-0.123093
0.0732185	0.139108
0.105974	0.523571
0.106007	0.488583
0.119636	0.520628
0.309078	0.534284
0.214814	0.495562
-0.060309	0.420681
-0.209083	0.366497
-0.141646	0.293616
-0.0877743	0.309834
-0.439395	0.699996
-0.460671	0.523829
-0.565088	0.401435
-0.0463352	0.180678
-0.230049	0.0700889
-0.178268	0.137366
-0.490032	0.0185479
-0.580899	-0.0356783
-0.608164	-0.0137923
-0.600378	-0.157498
-0.557293	-0.266656
-0.62225	-0.367776
-0.624974	-0.517043
-0.710272	-0.337866
-0.588222	0.28774
-1.00345	0.628185
-0.806332	1.03288
-0.323539	0.93824
-0.423289	0.80935
-0.152025	0.902124
-0.0547913	0.472809
0.0727107	0.383463
-0.0434994	0.304588
-0.137965	0.191233
-0.523333	0.135208
-0.189755	0.0314559
-0.283997	-0.161565
-0.579865	-0.304338
-0.759087	0.102253
-0.594342	0.334902
-0.89	0.480223
-0.819982	0.785723
-1.0729	1.0251
-1.0912	0.721415
-1.224	0.809307
-0.688252	0.769263
-0.484882	0.522805
-0.732215	0.342401
-0.443047	0.775544
-0.151202	0.596158
-0.407782	0.528957
-0.213015	0.404277
-0.653542	0.382426
-0.0763681	0.33382
-0.564884	0.136316
-0.399114	0.419093
-0.848915	0.154135
-0.884991	0.263923
-0.539948	0.286946
-1.06536	0.194018
-0.890924	0.271411
-1.00781	0.507679
-0.734004	0.38878
-0.833931	0.215689
-0.919199	0.228124
-0.878592	0.05224
-0.978929	0.0309052
-0.895139	-0.0334418
-0.761766	-0.0999802
-0.718098	-0.0386994
-0.808635	-0.531466
-0.848593	-0.426259
-0.872773	-0.550242
-0.733572	-0.435611
-0.640068	-0.314338
-0.81972	-0.454796
-0.812774	-0.567093
-0.701285	-0.495593
-0.532919	-0.629694
-0.734982	-0.550206
-0.862377	-0.47433
-0.625614	-0.289349
-0.687047	-0.323574
-0.721511	-0.100184
-0.682434	-0.000528864
-0.770704	-0.0224144
-0.716177	0.0455434
-0.514781	0.22491
-0.359617	0.00273119
-0.354944	-0.0407236
-0.124039	-0.0210997
-0.0341336	-0.0326351
-0.128891	-0.106036
-0.0953821	-0.00290818
-0.272572	-0.336432
-0.335327	-0.289221
-0.338722	-0.143179
-0.268024	-0.331083
-0.299008	-0.352007
-0.276695	-0.355062
-0.390298	-0.4111
-0.268325	-0.214931
-0.247641	-0.132836
-0.44934	-0.0855167
-0.369535	-0.0772143
-0.147165	0.322439
-0.363509	0.351846
-0.0845606	0.693082
-0.0703171	0.73696
0.125356	0.738156
0.225471	0.918083
0.225104	1.07629
0.302161	0.797003
0.387287	0.738842
0.459029	0.538409
0.294488	0.685341
0.3029	0.638328
0.257562	0.641044
0.0454793	0.740399
-0.0488527	0.579591
0.224464	0.616747
0.0285105	0.996303
-0.170675	0.974322
-0.218911	0.851622
-0.213206	0.95579
-0.146054	0.81609
-0.578463	0.772283
-0.485107	0.719612
-0.592877	0.485579
-0.561268	0.473579
-0.552149	0.320322
-0.645036	0.0980872
-0.522941	-0.0450554
-0.783256	-0.123097
-0.693755	-0.130948
-0.82565	-0.318057
-0.872233	-0.139788
-0.906914	-0.10302
-0.772694	-0.174904
-0.763495	-0.204085
-0.918772	-0.264198
-0.383196	-0.0540729
-0.0891889	0.12436
0.0367431	0.649648
-0.00475632	0.332458
0.0071044	0.428409
-0.0899415	0.205995
-0.0156928	0.34724
-0.0540171	0.446936
0.193073	0.217883
0.186604	0.416756
0.0299524	0.395659
0.314444	0.449885
0.27521	0.582812
0.212468	0.600563
0.111117	0.572325
-0.10726	0.574194
-0.204805	0.289361
-0.526527	0.423868
-0.59141	0.178069
-0.673005	0.184964
-0.676702	0.151047
-0.442271	0.106607
-0.599778	0.321711
-0.503428	0.356768
-0.511073	0.763047
-0.539511	0.702606
-0.563673	0.902388
-0.587142	0.911723
-0.648998	0.986583
-0.585472	1.08768
-0.479994	0.867698
-0.432087	0.78839
-0.18793	0.509557
-0.209902	0.580119
-0.274477	0.720678
-0.371938	0.808281
-0.113114	0.586638
-0.0731639	0.632334
-0.0777336	0.539497
-0.33147	0.805707
-0.164749	0.592306
-0.000699533	0.418357
-0.168698	0.360408
-0.146833	0.233181
-0.158858	0.20327
-0.191238	-0.0169197
-0.113129	0.316243
-0.36719	0.378344
-0.189721	0.334034
-0.259139	0.10908
0.0104421	0.333389
0.0239917	0.425977
0.0463499	0.602061
-0.0713601	0.685806
-0.302129	0.75444
-0.249884	0.844488
-0.426128	1.02328
-0.372622	0.826634
-0.236005	0.675269
-0.204901	0.617805
0.0258636	0.497374
0.117222	0.514882
-0.030005	0.443467
-0.121065	0.32153
-0.355438	0.147762
-0.169891	-0.0910818
-0.388263	-0.121525
-0.543266	-0.338539
-0.782147	-0.370917
-0.915532	-0.25624
-0.737406	-0.409394
-0.930202	-0.543779
-0.804755	-0.423856
-0.690321	-0.31238
-0.535847	-0.348153
-0.699139	-0.175058
-0.549379	-0.235597
-0.241732	0.221396
-0.222829	-0.175707
-0.35737	0.00611632
-0.0339138	0.198934
-0.174826	0.0981038
-0.192378	0.163234
0.0129979	0.309081
0.0137669	0.306333
0.201707	0.288277
0.0525735	0.132151
0.120604	0.3969
0.0779573	0.212553
0.0462197	0.427171
-0.0260083	0.221619
-0.0188317	0.19477
-0.163611	0.408443
-0.236873	0.675309
-0.185675	0.618628
-0.184014	0.705678
-0.116984	0.727089
-0.162884	0.722896
0.0609341	0.566575
0.321989	0.592362
0.136093	0.732653
-0.013973	0.717761
0.00198211	0.828341
-0.0685192	0.767443
-0.136421	0.755542
0.245739	0.645153
0.0320458	0.821238
-0.121173	0.988614
-0.308154	0.911599
-0.564163	0.916787
-0.295717	0.964325
-0.210972	1.06917
-0.485657	0.773986
-0.416607	0.512158
-0.290265	0.536057
-0.610351	0.659044
-0.592515	0.586321
-0.68575	0.492943
-0.576943	0.483013
-0.716865	0.422471
-0.618383	0.173548
-0.560888	0.19274
-0.507086	-0.0162404
-0.658081	-0.172186
-0.78029	0.149342
-0.8797	0.212853
-0.831574	0.227916
-0.830547	0.0975691
-0.923192	0.521787
-0.86939	0.261167
-0.899149	0.107141
-0.527929	-0.26483
-0.660443	-0.431818
-0.640555	-0.188858
-0.737064	-0.0131239
-0.683803	-0.302892
-0.881676	-0.203804
-0.523785	-0.277461
-0.776393	-0.202504
-0.713136	-0.33506
-0.793356	-0.247971
-0.84398	-0.219164
-0.741407	-0.448975
-0.59277	-0.482562
-0.695282	-0.30123
-0.633619	-0.407157
-0.757209	-0.275851
-0.813982	-0.225524
-0.689312	-0.378763
-0.635229	-0.377885
-0.643708	-0.415502
-0.93402	-0.41547
-1.14435	0.0321834
-1.13436	0.557823
-0.864606	0.770399
-0.640421	0.606149
-0.767054	0.777309
-0.380596	0.663191
-0.578253	0.642758
-0.656261	0.530633
-0.448616	0.473405
-0.353915	0.507074
-0.333303	0.682019
-0.417309	0.570887
-0.252674	0.736494
-0.175014	0.448404
-0.0485548	0.504691
0.0177551	0.530619
0.0176529	0.47008
-0.152407	0.53797
-0.20517	0.334741
-0.000746175	0.27851
-0.342168	0.336934
0.141528	0.388316
-0.330925	0.338934
-0.0175461	0.364237
-0.165564	0.462698
-0.123782	0.571668
-0.180469	0.620515
-0.227988	0.668893
-0.412211	0.883161
-0.459374	0.961374
-0.510832	1.05093
-0.359739	0.86889
-0.537949	0.912396
-0.535502	0.815501
-0.499489	0.726123
-0.412386	0.789445
-0.298689	0.631285
-0.0316202	0.689197
-0.15074	0.614727
-0.168949	0.449352
-0.251838	0.447432
-0.265426	0.143309
-0.259253	0.0513336
-0.312498	-0.145747
-0.491342	0.117172
-0.576443	-0.0524926
-0.49298	-0.411979
-0.588529	-0.0704257
-0.512158	0.0153576
-0.136155	0.400542
-0.387141	0.151949
-0.334675	-0.376917
-0.139407	-0.353778
-0.0770854	0.00669733
0.160504	0.258549
-0.246958	0.105781
-0.0280455	0.345136
-0.0107066	0.195569
-0.0794388	0.35699
-0.150656	0.186308
0.195704	0.305583
0.0365893	0.121156
0.10761	0.287252
0.121266	0.156851
0.00814183	0.155936
-0.0136018	0.266614
-0.208255	0.167399
-0.0844053	0.388606
-0.213187	0.163888
0.0360877	0.139562
-0.233616	0.197431
-0.159506	0.32287
-0.140508	0.147917
0.0772225	0.246288
-0.261614	0.188394
0.173793	0.0541862
0.000558182	0.0306795
-0.0262487	0.205547
-0.331843	0.101119
-0.201556	0.0907331
-0.406817	0.0826519
-0.191089	0.540708
0.281059	0.170407
0.479564	0.34866
0.64467	0.373529
0.571815	0.518769
0.488462	0.530394
0.031958	0.626615
0.0190062	0.843776
-0.121945	0.901195
-0.0757533	0.776982
-0.166049	0.970747
-0.218168	1.00633
-0.301814	0.949255
-0.139714	0.698931
0.0162575	0.425454
-0.205975	0.591004
-0.29526	0.532338
-0.366566	0.424969
-0.581417	0.676824
-0.665922	0.63148
-0.0530372	0.389838
-0.370141	0.220721
-0.432471	0.192676
-0.467291	0.267338
-0.590005	0.286833
-0.71242	0.342241
-0.657523	0.223832
-0.704925	0.291296
-0.623241	0.324611
-0.590749	0.30476
-0.505178	0.074358
-0.582579	-0.26199
-0.627717	-0.286015
-0.64634	-0.168417
-0.708737	-0.269571
-0.555119	-0.385773
-0.575249	0.334248
-0.541429	0.910708
-0.398959	1.17389
-0.450935	1.33584
-0.433822	1.16252
-0.381643	1.02825
-0.327293	0.945232
-0.244487	1.09691
-0.375381	0.867097
-0.4421	0.746573
-0.487902	0.667858
-0.178072	0.467806
-0.074917	0.491639
-0.0736452	0.587316
-0.238965	0.599296
-0.565659	0.342038
-0.607713	0.645161
-0.423925	0.497255
-0.105154	0.417803
-0.0844898	0.433277
0.0142216	0.427766
-0.0421624	0.398601
0.0951402	0.264931
-0.204636	0.206073
-0.202779	0.0172567
-0.384362	-0.102857
-0.409332	-0.0909059
-0.645234	0.0794908
-0.828819	0.231074
-0.839146	-0.20781
-0.747715	-0.132276
-1.11645	-0.140812
-0.585398	0.0662735
-0.194307	-0.0793881
-0.365246	-0.139631
-0.605528	0.285253
-0.820103	0.245015
-0.728547	0.147649
-0.589865	-0.00106415
-0.788517	0.289696
-0.717606	0.177022
-0.789141	0.446873
-0.686211	0.477453
-0.646397	0.46208
-0.613415	0.486903
-0.684551	0.334421
-0.598073	0.34417
-0.48359	0.429113
-0.534635	0.663503
-0.540776	0.582103
-0.68524	0.985721
-0.437326	0.436785
-0.774933	0.958325
-0.414434	0.557198
-0.710313	0.992153
-0.623299	0.769604
-0.169465	0.542749
-0.327105	0.784753
-0.669256	0.682915
-0.617582	0.574046
-0.523064	0.436627
-0.703922	0.245732
-0.564444	0.371356
-0.638907	0.583906
-0.190511	0.440565
0.140499	0.534777
-0.0260789	0.318111
-0.256238	0.174295
-0.293553	0.245728
-0.376807	0.13183
-0.263198	0.0951092
-0.306574	0.020879
-0.510632	0.0873496
-0.550521	0.197863
-0.278041	0.205619
-0.265989	-0.208757
-0.390919	-0.00576766
-0.452535	0.036251
-0.644978	-0.0420312
-0.622838	-0.0751829
-0.511224	0.0402289
-0.520272	0.0407166
-0.627997	-0.152756
-0.587733	-0.039011
-0.395674	0.0247034
-0.799631	0.0380741
-0.813696	0.103949
-1.01876	0.208188
-0.76637	0.350481
-0.749045	0.180352
-0.723353	0.0636089
-0.999786	0.205132
-0.751155	0.167844
-0.861172	0.16856
-0.967189	0.219286
-0.918458	0.160259
-0.980549	-0.0651395
-0.9647	0.129493
-0.812547	0.114057
-1.04601	0.0994375
-1.11265	0.0839273
-0.975786	0.0629567
-0.78468	0.0387925
-0.834418	0.234675
-0.818328	0.239901
-0.902671	0.194467
-0.790247	0.0568402
-1.17963	0.122992
-0.74885	0.0780189
-0.952689	-0.0695476
-0.628091	0.0476219
-0.647894	0.0840809
-0.752955	0.070003
-0.731605	0.000476527
-0.789708	-0.332356
-0.877233	-0.321576
-0.90303	-0.305674
-0.868345	-0.253704
-0.766993	-0.253786
-0.993513	-0.133492
-1.19476	0.295081
-0.978398	0.0352371
-0.884777	-0.316888
-0.932532	-0.369195
-0.793562	-0.363014
-0.520405	0.30427
-0.402081	0.211331
-0.428078	0.323522
-0.769732	0.555403
-0.746576	0.437226
-0.545545	0.605957
-0.782327	0.585677
-0.493435	0.752951
-0.301273	0.518141
-0.760774	0.576145
-0.838575	0.650632
-0.483327	0.590107
-0.349044	0.574324
-0.340946	0.431391
-0.506653	0.576904
-0.469113	0.669577
-0.582738	0.789373
-0.631312	0.796865
-0.474244	0.821642
-0.297478	0.839859
-0.151282	0.894615
-0.1698	0.871054
-0.120041	0.911805
-0.120033	1.09162
-0.0892579	1.0964
-0.320055	1.05728
-0.320563	1.12492
-0.27771	0.879284
-0.485956	0.662987
-0.539662	0.619149
-0.547293	0.617599
-0.596299	0.354586
-0.604895	0.229157
-0.582602	0.145346
-0.608098	0.0933955
-0.713634	0.0320608
-0.745	-0.0459008
-0.783293	-0.159917
-0.770712	0.0182251
-0.613086	-0.165731
-0.498279	0.0147095
-0.476006	0.00486097
-0.242187	0.00682181
-0.445112	-0.169672
-0.277381	-0.203732
-0.574792	-0.145527
-0.646716	-0.170731
-0.558632	-0.268646
-0.710763	-0.34103
-0.549922	-0.226732
-0.564739	-0.254884
-0.706251	-0.197296
-0.606799	-0.138313
-0.691545	-0.173999
-0.0991618	0.0748965
0.0893599	0.459819
0.295264	0.581286
0.350468	0.49125
0.333435	0.446128
0.203603	0.649983
-0.00744591	0.807694
-0.0284192	0.505568
0.154762	0.227792
0.134957	0.000158277
0.122191	-0.0968188
-0.290415	0.198942
-0.378359	0.364073
-0.346326	0.231104
-0.339433	0.187655
-0.7546	0.00545855
-0.383198	0.0564235
-0.555647	0.132357
-0.530704	0.253982
-0.569664	-0.047668
-0.203962	0.104371
-0.109179	0.068029
0.287829	0.100147
0.376524	0.224566
0.196426	0.186721
0.16069	0.283844
-0.0125479	0.383291
-0.0870026	0.492388
-0.0223815	0.546583
-0.239558	0.509996
-0.0886066	0.402552
-0.244482	0.657305
-0.416571	0.594992
-0.301793	0.47182
-0.447329	0.457145
-0.346739	0.526715
-0.238855	0.531749
-0.24381	0.387602
-0.258401	0.41663
-0.278883	0.419496
-0.252703	0.412327
-0.24496	0.535141
-0.269121	0.481563
-0.180873	0.701341
-0.48375	0.674716
-0.589569	0.769266
-0.508368	0.615334
-0.559989	0.789923
-0.745584	0.59454
-0.767362	0.422534
-0.974587	0.507953
-0.795362	0.611069
-0.509565	0.445606
-0.649566	0.175662
-0.374175	0.133358
-0.587993	0.0343726
-0.30072	0.145664
-0.346778	0.201555
-0.44201	0.150926
-0.375499	0.278303
-0.615266	0.443777
-0.259737	0.407749
-0.21225	0.471545
-0.399962	0.445468
-0.316455	0.466966
-0.0813136	0.257946
-0.241662	0.227351
0.0623694	0.127464
0.110046	0.0664402
0.0948994	-0.036953
-0.085279	0.0605121
-0.270089	-0.0624793
-0.379162	-0.281294
-0.285308	-0.301124
-0.185315	-0.120666
0.032818	-0.203477
-0.375587	-0.0419795
-0.269163	0.122276
-0.248287	0.182618
-0.34417	0.162564
-0.279667	0.171358
-0.281678	0.141924
-0.184847	0.000149063
-0.103082	0.128021
0.305912	0.251544
-0.00118452	0.472035
-0.382071	0.258515
-0.591072	0.212724
-0.377042	0.0900805
-0.550095	0.0910516
-0.611712	0.122288
-0.714353	0.129954
-0.659569	0.166976
-0.588535	0.207503
-0.614988	0.417941
-0.418006	0.360914
-0.451326	0.470614
-0.482878	0.626872
-0.573979	0.671736
-0.28081	0.688357
-0.181758	0.664978
-0.297149	0.664603
-0.214288	0.715164
-0.370479	0.607276
-0.267853	0.517793
-0.180026	0.444644
-0.335991	0.704264
-0.292845	0.468359
-0.453525	0.324661
-0.687616	0.114843
-0.73169	-0.0743387
-0.5459	-0.120882
-0.631885	-0.0128887
-0.652693	-0.0149208
-0.627243	0.00133012
-0.501365	0.0162136
-0.594016	-0.172445
-0.482662	-0.306621
-0.701618	-0.40441
-0.784039	-0.304525
-0.724984	-0.399002
-0.563544	-0.318283
-0.675562	-0.23781
-0.782643	-0.385202
-0.679063	-0.275666
-0.415772	-0.237107
-0.178932	-0.221132
0.153934	0.0722812
0.200556	0.113768
0.52878	0.333585
0.0989358	0.436319
0.0662103	0.40631
0.274305	0.256386
0.0867027	0.43599
-0.0282263	0.547105
0.0371035	0.470481
-0.0635425	0.631639
-0.128271	0.47213
-0.177182	0.371598
0.0694608	0.221699
-0.0113034	0.247725
-0.136473	0.109834
-0.47831	0.221858
-0.654883	0.191791
-0.957806	0.0760878
-1.06511	0.0531514
-1.03481	0.028157
-0.998248	-0.0489224
-0.832198	0.00503648
-0.82817	0.263532
-0.688004	0.383557
-0.395227	0.34371
-0.203337	0.134361
-0.44464	-0.0368467
-0.525867	0.177746
-0.429575	0.207796
-0.531905	0.377717
-0.479221	0.49779
-0.519887	0.590623
-0.549011	0.529193
-0.511132	0.49254
-0.346869	0.425942
-0.301855	0.360411
-0.430169	0.350851
-0.569388	0.394234
-1.12638	0.377422
-0.577326	0.467188
-0.626987	0.380349
-0.740679	0.399537
-0.713736	0.432059
-0.518548	0.458124
-0.165319	0.427041
0.0560209	0.440527
-0.0479823	0.442128
-0.0954593	0.50244
-0.114382	0.512394
-0.0501482	0.630219
-0.0518472	0.437297
-0.190477	0.386246
-0.387825	0.541033
-0.507556	0.348438
-0.370728	0.269468
-0.325769	0.343925
-0.376417	0.269838
-0.200265	0.15462
-0.27892	0.0428118
-0.431814	0.328332
-0.558162	0.682201
-0.478348	0.954412
-0.322934	0.526312
-0.40108	0.536359
-0.322376	0.470433
-0.37305	0.497204
-0.346586	0.489405
-0.676806	0.690572
-0.584536	0.682136
-0.597106	0.499306
-0.447686	0.530524
-0.396818	0.558913
-0.48352	0.418591
-0.405934	0.567144
-0.38201	0.352151
-0.0181254	0.490346
-0.114147	0.442511
-0.0372879	0.574132
-0.473827	0.292127
-0.321803	0.370044
-0.327828	0.275724
-0.306858	0.349633
-0.145005	0.287053
-0.308447	0.0514139
-0.423765	-0.128143
-0.471309	-0.0276983
-0.824458	0.233809
-0.696749	-0.00184462
-0.699852	-0.12811
-0.781624	-0.330658
-0.802521	-0.0730324
-0.529578	-0.44419
-0.668151	-0.285176
-0.6665	-0.203073
-0.793206	-0.184406
-0.746675	-0.116713
-0.831565	-0.287246
-0.901002	-0.283633
-0.631397	-0.126399
-0.851978	-0.112487
-0.793098	-0.213324
-0.710611	-0.283493
-0.675648	-0.0749498
-0.643329	-0.160447
-0.680067	-0.333813
-0.567117	-0.243689
-0.668919	-0.288699
-0.818349	-0.348048
-0.940028	-0.335551
-0.808531	-0.151319
-0.673749	-0.122357
-0.479637	0.181587
-0.492159	-0.204703
-0.756962	0.0902932
-0.378599	-0.0180837
-0.488615	-0.0861427
-0.653995	-0.00839094
-0.602727	-0.081881
-0.818469	0.0275267
-0.674421	0.242359
-0.687017	0.266891
-0.675234	0.313461
-0.387993	0.71793
-0.256437	1.09994
-0.0373722	1.06396
-0.157873	1.14497
-0.102965	1.07609
-0.116251	1.02406
-0.201364	1.01905
-0.241819	1.15275
-0.252606	1.06163
-0.243351	0.949431
-0.335013	1.01362
-0.255144	1.00901
-0.538133	0.683933
-0.339025	0.659553
-0.243884	0.616327
-0.323221	0.454386
-0.423153	0.387525
-0.248787	0.596174
-0.37931	0.355722
-0.444841	0.45896
-0.633434	0.542778
-0.502354	0.42864
-0.675432	0.497461
-0.626543	0.520181
-0.418587	0.485776
-0.678234	0.440198
-0.356464	0.582939
-0.0781193	0.412253
-0.528438	0.35574
-0.316893	0.193039
-0.456074	0.238077
-0.528518	0.48104
-0.565739	0.502361
-0.450601	0.395529
-0.37967	0.322523
-0.433161	0.323749
-0.506382	0.292737
-0.472405	0.398091
-0.365326	0.341262
-0.389557	0.247733
-0.242391	0.28593
-0.122015	0.256299
-0.158423	0.521329
-0.30251	0.313509
-0.169167	0.493761
-0.293454	0.567309
-0.222144	0.596626
-0.192239	0.540267
-0.0919237	0.548061
-0.150944	0.462346
-0.358021	0.530958
-0.465415	0.545218
-0.270578	0.535297
-0.101789	0.4344
0.0256507	0.258148
0.0941345	0.257431
0.114965	0.30631
0.0818516	0.46607
0.0563375	0.361724
0.0780663	0.3431
0.0967214	0.328713
0.110415	0.476444
0.0590512	0.355094
0.110997	0.188613
-0.0304866	0.177281
-0.133742	0.140853
-0.150688	0.238
-0.146549	0.323329
-0.10124	0.347265
-0.00316851	0.348286
-0.0304121	0.285477
0.175939	0.360358
0.122902	0.211667
0.0178306	0.206764
0.226598	0.281479
-0.261904	0.533962
-0.482692	0.45301
-0.366723	0.0723514
-0.245696	0.397484
-0.0730427	0.40988
-0.179965	0.43129
-0.0281641	0.524035
-0.157153	0.423361
0.130518	0.259076
-0.065676	0.156264
-0.0985084	0.380793
-0.297412	0.392296
-0.778778	0.463098
-1.03182	0.501788
-1.03771	0.374013
-0.900527	0.11609
-0.676552	0.0889345
-0.782656	0.138267
-0.839135	-0.0517918
-1.03138	0.0725366
-0.933019	-0.0474609
-0.807592	0.0538772
-0.165597	0.0794951
-0.434475	0.730202
-0.390989	0.748583
-0.470523	0.582525
-0.34239	0.609979
-0.318162	0.768326
-0.506337	0.985732
-0.710461	1.07888
-0.653678	1.11064
-0.564179	0.878048
-0.524625	0.680983
-0.116949	0.755536
-0.439569	0.760971
-0.305607	0.508402
-0.30333	0.590191
-0.269097	0.331216
-0.404272	0.257481
-0.569214	0.147737
-0.38636	0.194309
-0.402063	0.177857
-0.571762	0.336508
-0.370032	0.176692
-0.125671	0.286606
-0.46524	-0.143877
-0.581789	-0.0722455
-0.652237	-0.19481
-0.691373	-0.119868
-0.293766	-0.0869382
-0.787391	0.141883
-0.886682	0.412636
-0.713021	0.44474
-0.474317	0.232623
-0.455651	0.189887
-0.869886	0.296786
-0.820419	0.294905
-0.893983	0.424386
-0.773717	0.329418
-0.709969	0.356082
-0.625302	0.204365
-0.518752	0.33639
-0.367214	0.155715
-0.353837	0.14699
-0.109988	0.058343
-0.371472	0.247532
-0.385182	0.160735
-0.282242	0.418184
-0.310631	0.106284
-0.27247	0.329613
-0.173868	0.0324747
-0.114205	0.0117365
-0.0977988	-0.0810838
-0.389667	0.080295
-0.182402	-0.211689
-0.201074	-0.143214
-0.153553	-0.121386
-0.143663	-0.191892
0.104733	-0.166379
-0.0198711	-0.101154
-0.0407087	0.0199721
-0.186603	-0.0196919
-0.339259	-0.128448
-0.242656	-0.0629964
-0.33594	0.188333
-0.475677	0.0771178
-0.501966	0.189195
-0.417994	0.0744916
-0.233294	0.108262
-0.595926	0.082458
-0.7808	-0.173344
-0.663816	-0.123041
-0.863738	0.079508
-0.898615	-0.0196868
-0.444527	-0.1321
-0.0907455	-0.184844
-0.664826	-0.0117058
-0.39272	-0.0776614
-0.632147	-0.0311424
-0.567605	0.0128948
-0.695427	0.146752
-0.919983	0.249879
-0.905049	0.463813
-0.880419	0.456469
-0.831672	0.329242
-0.828792	0.557911
-0.555164	0.362027
-0.480956	0.536266
-0.741721	0.489922
-0.659522	0.225222
-0.74306	0.490759
-0.646792	0.354122
-0.794351	0.350348
-0.757266	0.480494
-0.787551	0.343776
-0.737881	0.369967
-0.910003	0.40892
-0.658919	0.567324
-0.525095	0.339117
-0.873981	0.173574
-0.649066	0.30974
-0.622163	0.48197
-0.797776	0.473157
-0.632146	0.350123
-0.773813	0.804079
-0.943586	0.303549
-0.82853	0.438607
-0.756055	0.178292
-0.63702	0.329112
-0.846397	0.391799
-0.612955	0.0582073
-0.764862	0.248187
-0.622255	-0.0180089
-0.67954	-0.11432
-0.762693	-0.126499
-0.757952	-0.383972
-0.681744	-0.290699
-0.942979	-0.408888
-0.794928	-0.320817
-0.897166	-0.309408
-0.79047	-0.511141
-0.652267	-0.409648
-0.837366	-0.57169
-0.864446	-0.567722
-0.770102	-0.450946
-0.749417	-0.47624
